Suning Ruicheng Phase 1 E07 #2,Nanjing,CN,210,92053,46,2011,2015,concrete,office
CNOOC New Tower 1,Shenzhen,CN,210,,45,2012,2016,composite,office
CNOOC New Tower 2,Shenzhen,CN,210,,45,2012,2016,composite,office
Dubai Tower,Dubai,AE,210,,45,2005,2011,concrete,residential
Fortune Financial Centre,Chongqing,CN,210,,45,2015,2017,concrete,office
Latifa Tower,Dubai,AE,210,,45,2008,2012,concrete,residential
Petron Megaplaza,Makati,PH,210,,45,,1998,concrete,office
One International Finance Centre,Hong Kong,CN,210,72880,38,,1999,steel,office
SINIC Center,Nanchang,CN,210,,35,2013,2017,composite,office
Suning Ruicheng Phase 1 E08 #2,Nanjing,CN,210,47358,34,2011,2015,concrete,office
Casa Domaine Tower 2,Jakarta,ID,209.9,,57,2013,2018,concrete,residential
Marine Midland Building,New York City,US,209.7,111805,52,,1967,steel,office
The Independent,Austin,US,209.7,88258,58,2016,2019,concrete,residential
One Raffles Place Tower 2,Singapore,SG,209.6,43695,38,2008,2012,composite,office
RitzCarlton Hotel & Residences,Toronto,CA,209.5,114075,54,2007,2011,concrete,residential / hotel
The Knightsbridge Residences,Makati,PH,209.4,91357,62,2010,2014,concrete,residential
55 Water Street,New York City,US,209.4,341913,53,,1972,steel,office
277 Park Avenue,New York City,US,209.4,164206,50,1958,1963,steel,office
The Beekman Hotel & Residences,New York City,US,209.4,,47,2014,2017,concrete,residential / hotel
Wall Street Plaza,Nanchang,CN,209.4,,50,2010,2014,composite,office
Pacific Century Place Jakarta,Jakarta,ID,209.3,112846,40,2014,2017,composite,office
Allianz Tower,Milan,IT,209.2,81615,50,2012,2015,concrete,office
Horizon Skyline Garden Office Tower,Shenzhen,CN,209.2,,44,2014,2017,concrete,office
Tower Palace One Tower A,Seoul,KR,209.1,,59,1999,2002,composite,residential
Tower Palace One Tower C,Seoul,KR,209.1,,59,1999,2002,composite,residential
World Trade Centre 3,Jakarta,ID,209.1,,44,2013,2018,concrete,office
Navigation Tower,Doha,QA,209.1,70000,53,2006,2011,steel/concrete,office
Grand Promenade Tower 1,Hong Kong,CN,209,,63,2002,2005,concrete,residential
Grand Promenade Tower 6,Hong Kong,CN,209,,63,2002,2005,concrete,residential
Waldorf Astoria Chicago,Chicago,US,209,62672,60,2006,2009,concrete,residential / hotel
UResidence Tower 2,Tangerang,ID,209,,59,2013,2015,concrete,residential
Oasis on the Bay,Panama City,PA,209,,58,2008,2012,concrete,residential
Tour Montparnasse,Paris,FR,209,,58,1969,1973,composite,office
The Kitahama,Osaka,JP,209,79605,54,,2009,concrete,residential
Shinjuku Nomura Building,Tokyo,JP,209,,53,,1978,steel,office
Iset Tower,Yekaterinburg,RU,209,70000,52,2010,2015,concrete,residential
Huabang World Trade City Tower 1,Hefei,CN,209,,50,2011,2014,composite,office
China Coop Group Tower,Dalian,CN,209,,41,2011,2016,composite,office
Jiangsu TV Station Building,Nanjing,CN,209,,37,2004,2007,steel/concrete,office
The Parkhouse Nishi Shinjuku Tower 60,Tokyo,JP,209,,60,2014,2017,precast,residential
Metro Plaza Tower II,Hong Kong,CN,208.9,,47,,1992,concrete,office
Three Allen Center,Houston,US,208.8,110992,50,,1980,steel,office
Random House Tower,New York City,US,208.5,79900,52,2000,2003,steel,residential / office
Marina Heights,Dubai,AE,208.4,,55,2004,2006,concrete,residential
Farglory Financial Center,Taipei,TW,208.3,,32,2010,2013,steel,office
The Austonian,Austin,US,208.2,54888,56,2007,2010,concrete,residential
Foshan International Plaza,Foshan,CN,208,,51,1992,2008,concrete,hotel / office
Sunshine International Tower,Lianyungang,CN,208,,60,2012,2017,composite,office
Ocean One,Panama City,PA,208,,54,,2008,concrete,residential
Westendstrasse 1,Frankfurt am Main,DE,208,,53,1990,1993,concrete,office
Huijing Center Tower 1,Dongguan,CN,208,,52,2013,2017,composite,hotel
Vertical City,Guangzhou,CN,208,,51,2007,2010,concrete,hotel / residential / office
CCCC South Headquarters,Guangzhou,CN,208,,50,2012,2015,composite,office
New Times Business Center,Wuhan,CN,208,,48,,2007,concrete,hotel / office
Seaview Condominium @ Green Bay Pluit Tower J,Jakarta,ID,208,,48,2011,2015,concrete,residential
Seaview Condominium @ Green Bay Pluit Tower K,Jakarta,ID,208,,48,2011,2015,concrete,residential
Seaview Condominium @ Green Bay Pluit Tower L,Jakarta,ID,208,,48,2011,2015,concrete,residential
Seaview Condominium @ Green Bay Pluit Tower M,Jakarta,ID,208,,48,2011,2015,concrete,residential / retail
Wenbo Tower,Shenzhen,CN,208,102450,48,2013,2016,composite,office
Hubin Plaza,Taiyuan,CN,208,48412,47,2010,2014,composite,office
Radisson New World Hotel,Shanghai,CN,208,,47,,2003,concrete,hotel
The City Center @ Batavia City,Jakarta,ID,208,96354,43,2009,2012,concrete,office
Southern Bosera Building,Shenzhen,CN,208,110000,42,2011,2018,concrete,office
Summer Palace Tower A,Shenyang,CN,208,,41,2010,2015,composite,office
Taiping Financial Tower,Shanghai,CN,208,110579,38,2007,2011,composite,office
China Merchants Bank Mansion,Shanghai,CN,208,,37,2008,2013,composite,office
Four Seasons Hotel,New York City,US,207.9,,52,1990,1993,concrete,hotel
The 118,Dubai,AE,207.9,19000,46,,2016,concrete,residential
J57 Mini Sky City,Changsha,CN,207.8,179600,57,2013,2015,steel,abandoned
Zesheng Twin Tower A,Chongqing,CN,207.7,,48,,2011,concrete,residential / retail
Zesheng Twin Tower B,Chongqing,CN,207.7,,48,,2011,concrete,residential / retail
111 South Wacker,Chicago,US,207.6,135359,51,2003,2005,composite,office
Millennium Tower,Boston,US,207.5,,54,2014,2016,concrete,residential
Far Eastern Banqiao Tower,Banciao City,TW,207.4,,50,2010,2013,steel,hotel / office / retail
Oceania Business Plaza 1,Panama City,PA,207.3,,53,2008,2012,concrete,office
181 West Madison,Chicago,US,207.3,104278,50,1988,1990,composite,office
Rosewood Sanya and Sanya Forum,Sanya,CN,207.2,103813,46,2014,2017,concrete,serviced apartments / hotel
71 South Wacker,Chicago,US,207.1,162207,48,2002,2005,composite,office
Aurora,Brisbane,AU,207,,69,2004,2006,concrete,residential
Paradise by the River A,Chongqing,CN,207,,54,2001,2005,concrete,residential / retail
Paradise by the River B,Chongqing,CN,207,,54,2001,2005,concrete,residential / retail
Paradise by the River C,Chongqing,CN,207,,54,2001,2007,concrete,residential / retail
Tamani Hotel Marina,Dubai,AE,207,,54,2004,2006,concrete,hotel
Majestic Tower,Sharjah,AE,207,51600,52,2005,2009,concrete,residential
Marina Crown,Dubai,AE,207,,52,2004,2006,concrete,residential
Baiguan Plaza,Shangyu,CN,207,,50,2008,2012,concrete,hotel / office
Hanjiang International Tower,Wuhan,CN,207,,41,2010,2014,composite,office
HSBC Tower Soho Mall,Panama City,PA,207,,41,2011,2015,concrete,office
Seomyeon Central Star A,Busan,KR,207,,58,2007,2011,concrete,residential
BayWellington Tower,Toronto,CA,207,148640,49,1989,1991,composite,office
Ciputra World Residential Tower,Jakarta,ID,206.9,,49,2008,2014,concrete,residential
Marina Bay Sands Hotel 1,Singapore,SG,206.9,,57,2007,2010,composite,hotel
Marina Bay Sands Hotel 3,Singapore,SG,206.9,,57,2007,2010,composite,hotel
LyondellBassell Tower,Houston,US,206.8,110676,47,,1978,composite,office
GT Land Landmark Plaza North Tower,Guangzhou,CN,206.8,,46,2010,2014,composite,office
Ark Hills Sengokuyama Mori Tower,Tokyo,JP,206.7,143550,47,2010,2012,composite,office / residential
Fuzhou Shenglong Financial Centre,Fuzhou,CN,206.6,156072,47,2011,2014,composite,office
Marina Gate I,Dubai,AE,206.5,,52,2015,2018,concrete,residential
Chongqing Plaza T1,Chongqing,CN,206.5,,40,2011,2015,concrete,office / retail
Victoria Mansion Tower 1,Dalian,CN,206.4,,60,2013,2017,concrete,residential
Victoria Mansion Tower 2,Dalian,CN,206.4,,60,2013,2018,concrete,residential
AT&T Building,Atlanta,US,206.4,,47,,1980,concrete,office
Sequis Tower,Jakarta,ID,206.3,,40,2014,2018,concrete,office
Sorrento 6,Hong Kong,CN,206.1,,60,2000,2003,concrete,residential
Union Bank Plaza,Pasig,PH,206,,49,,2004,concrete,office
LOHAS Park The Capitol Madrid,Hong Kong,CN,206,,67,2006,2009,concrete,residential
LOHAS Park The Capitol Milan,Hong Kong,CN,206,,67,2006,2009,concrete,residential
Bellagio Tower 15,Hong Kong,CN,206,,64,,2005,concrete,residential
Sky,New York City,US,206,,61,2008,2015,concrete,residential
Tanhyun Doosan We've the Zenith 108,Goyang,KR,206,,51,2010,2013,concrete,residential
Aetna Sonnenschein International Plaza,Rizhao,CN,206,,47,2015,2018,concrete,office
Minyoun Financial Plaza,Chengdu,CN,206,80276,47,2010,2012,composite,hotel / office
Golden Landmark,Shanghai,CN,206,97813,41,,2008,concrete,office
East Pacific Center Tower C,Shenzhen,CN,206,,40,2007,2010,concrete,office
Vietcombank Tower,Ho Chi Minh City,VN,206,71000,40,2010,2015,concrete,office
Radisson Royal Hotel,Moscow,RU,206,,34,1949,1955,steel,hotel
Pabellon M,Monterrey,MX,205.6,60000,45,2010,2015,concrete,office / hotel
Citibank Plaza 1,Hong Kong,CN,205.5,153828,51,1989,1992,concrete,office
May House,Hong Kong,CN,205.5,135500,47,2002,2004,concrete,government
Nanjing Financial City Tower 2,Nanjing,CN,205.5,,45,2013,2016,composite,office
Haeundae I Park Marina Tower 3,Busan,KR,205.5,,46,2007,2011,composite,residential
McGrawHill Building,New York City,US,205.4,204385,51,,1972,steel,office
Tianjin Maoye Building,Tianjin,CN,205.3,123070,51,2010,2015,composite,residential / hotel / office
One Magnificent Mile,Chicago,US,205.1,96735,57,,1983,concrete,residential / office
One Grand Central Place,New York City,US,205.1,103742,53,,1930,steel,office
One Court Square,New York City,US,205.1,,50,,1990,steel,office
Akasaka Intercity AIR,Tokyo,JP,205.1,,37,2015,2017,steel,office
Barclay Tower,New York City,US,205.1,50217,56,2005,2007,concrete,residential
Freshwater Place Residential Tower,Melbourne,AU,205,,63,2002,2005,concrete,residential
Horizon Tower A,Abu Dhabi,AE,205,,63,2015,2017,concrete,residential
Metro Town Tower 1,Hong Kong,CN,205,,62,,2006,concrete,residential
Metro Town Tower 2,Hong Kong,CN,205,,62,,2006,concrete,residential
Golden View Central Park Tower A,Busan,KR,205,,58,2015,2018,concrete,residential
Golden View Central Park Tower B,Busan,KR,205,,58,2015,2018,concrete,residential
Golden View Central Park Tower C,Busan,KR,205,,58,2015,2018,concrete,residential
277 Fifth Avenue,New York City,US,205,24939,55,2016,2018,concrete,residential
Four Seasons Place,Hong Kong,CN,205,,55,2002,2005,concrete,residential / hotel
Jiahe Plaza,Dalian,CN,205,,54,,2013,concrete,residential
Eternity Apartment @ District 8,Jakarta,ID,205,,51,2013,2017,concrete,residential
Infinity Apartment @ District 8,Jakarta,ID,205,,51,2013,2017,concrete,residential
Le 1000 de la Gauchetiere,Montreal,CA,205,79868,51,,1992,composite,office
Golden Tower,Jeddah,SA,205,60738,49,2013,2018,concrete,residential
Q Sentral,Kuala Lumpur,MY,205,,49,2011,2015,concrete,office
St. Regis Hotel & Residences,Kuala Lumpur,MY,205,,48,2011,2016,concrete,residential / hotel
Harmony Square,Nantong,CN,205,,47,2013,2017,composite,retail / office
Burj Alshaya West Tower,Kuwait City,KW,205,,45,2013,2018,concrete,office
Wanyin International 2,Hangzhou,CN,205,,43,2008,2014,composite,office
Al Rajhi Bank Tower,Riyadh,SA,205,,36,2013,2017,concrete,office
340 on the Park,Chicago,US,204.9,,64,2005,2007,concrete,residential
Shengjing Finance Plaza R10,Shenyang,CN,204.8,,60,2015,2018,concrete,residential
Shengjing Finance Plaza R11,Shenyang,CN,204.8,,60,2015,2018,concrete,residential
Shengjing Finance Plaza R12,Shenyang,CN,204.8,,60,2015,2018,concrete,residential
Zhongtian Exhibition City 1,Guiyang,CN,204.8,,43,2012,2015,concrete,office
Zhongtian Exhibition City 2,Guiyang,CN,204.8,,43,2012,2015,concrete,office
Paramount Plaza,New York City,US,204.2,219172,48,,1970,steel,office
Hysan Place,Hong Kong,CN,204.1,66511,36,2009,2012,composite,office / retail
Chengdu Fantasia Meinian Plaza Tower C,Chengdu,CN,204.1,,48,,2016,concrete,office
Chengdu Fantasia Meinian Plaza Tower D,Chengdu,CN,204.1,,48,,2016,concrete,office
Four Seasons Private Residences West Tower,Toronto,CA,204,,55,2008,2012,concrete,residential / hotel
StarView Condo Tower B,Bangkok,TH,204,,54,,2015,concrete,residential
The Troika Tower 3,Kuala Lumpur,MY,204,,50,2006,2010,concrete,residential
Nassima Tower,Dubai,AE,204,,49,2007,2010,concrete,residential / office
Sichuan Airlines Center,Chengdu,CN,204,1900,45,2012,2016,composite,office
Star Tower Gangnam Finance Center,Seoul,KR,204,212268,45,1995,2001,concrete,office
Hotel Riu Plaza Guadalajara,Guadalajara,MX,204,,42,2009,2011,concrete,hotel
ASHTON ChulaSilom,Bangkok,TH,203.8,,57,2016,2018,concrete,residential
Mode Gakuen Cocoon Tower,Tokyo,JP,203.7,,50,2006,2008,composite,education
77 West Wacker Drive,Chicago,US,203.6,96618,49,1990,1992,composite,office
33 South 6th Street,Minneapolis,US,203.6,100530,52,1981,1983,concrete,office
Olaya Tower 2,Riyadh,SA,203.4,,36,2011,2013,concrete,office
HSBC Tower,Shanghai,CN,203.4,116824,46,1996,1998,composite,office
BOK Tower,Tulsa,US,203.3,105972,52,,1975,steel,office
The RitzCarlton Los Angeles,Los Angeles,US,203.3,185805,54,2007,2010,steel,residential / hotel
Hwaseong Dongtan Metapolis 103,Hwaseong,KR,203.2,,55,2006,2010,concrete,residential
Baoji IFC,Baoji,CN,203.2,,41,,2017,composite,office / hotel
48 Burj Gate,Dubai,AE,203.2,,51,2008,2014,concrete,residential / office
Denpasar Residence Kintamani Tower,Jakarta,ID,203.2,,53,2008,2012,concrete,residential
Denpasar Residence Ubud Tower,Jakarta,ID,203.2,,53,2008,2012,concrete,residential
Berjaya Times Square Tower A,Kuala Lumpur,MY,203.1,,48,1997,2003,concrete,hotel
Berjaya Times Square Tower B,Kuala Lumpur,MY,203.1,,48,1997,2003,concrete,residential
1322 Golden Empire Tower,Manila,PH,203,102007,57,1996,2002,concrete,residential
Pinnacle,Dalian,CN,203,,56,2007,2012,composite,hotel / office
BM Plaza Office Tower,Shanghai,CN,203,,50,2007,2009,concrete,office
Samsung Electronics Corporation HQ,Seoul,KR,203,,44,2005,2008,composite,office
Golden Mansion Center,Tianjin,CN,203,,36,2010,2013,concrete,residential / office
Vanke Jinyu Central Tower 1,Fuzhou,CN,202.9,,64,2012,2015,concrete,residential
Triumph One #1,Nanning,CN,202.9,,47,2014,2017,concrete,residential
Triumph One #2,Nanning,CN,202.9,,47,2014,2017,concrete,residential
ASE Center R2,Chongqing,CN,202.8,,58,2010,2013,concrete,residential / retail
Marina Bay Sands Hotel 2,Singapore,SG,202.8,,57,2007,2010,composite,hotel
Sovereign,Atlanta,US,202.7,58528,48,2006,2008,concrete,residential / office
Great American Tower at Queen City Square,Cincinnati,US,202.7,105867,40,2008,2011,composite,office
Eton Shenyang Center #5,Shenyang,CN,202.6,,60,2010,2016,composite,residential
Century Plaza Tower 1,Liuzhou,CN,202.5,,57,2008,2013,concrete,residential
Shenzhen Venture Capital ?€? Private Enterprise Tower,Shenzhen,CN,202.4,90000,44,2012,2016,composite,office
Trump Tower,New York City,US,202.4,,58,1980,1982,concrete,residential / office
??CE Condominiums at York Centre 1,Toronto,CA,202.3,40421,57,2010,2014,concrete,residential
YC Condominiums,Toronto,CA,202.2,62245,60,2015,2018,concrete,residential
Island Resort Towers 1 & 2,Hong Kong,CN,202.2,,60,1999,2001,concrete,residential
Island Resort Towers 3 & 5,Hong Kong,CN,202.2,,60,1999,2001,concrete,residential
Island Resort Towers 6 & 7,Hong Kong,CN,202.2,,60,1999,2001,concrete,residential
Island Resort Towers 8 & 9,Hong Kong,CN,202.2,,60,1999,2001,concrete,residential
Center Plaza,Guangzhou,CN,202.1,,47,,2004,concrete,hotel / office
Eq. Tower,Melbourne,AU,202,55487,63,2014,2017,concrete,residential
One Corporate Center,Pasig,PH,202,,54,2005,2009,concrete,office
Hotel Estelar Bocagrande,Cartagena,CO,202,,52,2013,2017,concrete,residential / hotel
K Residence,Kuala Lumpur,MY,202,,52,2004,2008,concrete,residential
Millennium Tower,Vienna,AT,202,54000,50,1997,1999,concrete,residential / office
Lianfa Building,Nanchang,CN,202,,49,2008,2011,composite,office
AVIC Plaza,Xiamen,CN,202,,48,2012,2015,composite,office
Zijin Mining Plaza,Xiamen,CN,202,,48,2012,2015,composite,office
Maslak Spine Tower,Istanbul,TR,202,,47,2010,2014,concrete,residential / office / retail
Jinan Center Financial City A35,Jinan,CN,202,,44,,2016,composite,office
Huijin International Plaza,Guiyang,CN,202,,40,2012,2016,concrete,office / retail
One Rockwell West Tower,Makati,PH,201.9,,55,2007,2011,concrete,residential
The Shahar Tower,Givatayim,IL,201.5,1600,52,2013,2017,concrete,residential / office
Singha Complex Tower 1,Bangkok,TH,201.3,66413,36,2015,2018,concrete,office / office
Mokdong Hyperion Tower C,Seoul,KR,201.2,,54,1999,2003,concrete,residential
Hongyun Building Tower A,Shenyang,CN,201.2,,44,,2016,composite,office
Carlton Centre,Johannesburg,ZA,201.2,68055,50,1967,1973,concrete,office
Ichon Rex Tower A,Seoul,KR,201,,56,2012,2015,concrete,residential
Taehwa River Iaan Exordium 1,Ulsan,KR,201,,54,,2010,concrete,residential
Taehwa River Iaan Exordium 2,Ulsan,KR,201,,54,,2010,concrete,residential
Tunjungan Plaza 5,Surabaya,ID,201,,50,2012,2015,concrete,residential / office
The Citadel,Dubai,AE,201,,48,2006,2009,concrete,office
Gateway Towers AQ1,Doha,QA,201,,43,2013,2016,concrete,office
Gateway Towers AQ2,Doha,QA,201,,43,2013,2016,concrete,office
25 Canada Square,London,GB,201,164160,42,1999,2002,composite,office
Innovation & Entrepenuership Tower,Harbin,CN,201,,40,2010,2013,concrete,office
201 Tower,Guiyang,CN,201,,39,2009,2011,steel,office
Huarun Tower,Chengdu,CN,201,72730,39,2009,2012,concrete,office
China Resources Dachong Redevelopment Tower 3,Shenzhen,CN,201,,,2015,2018,concrete,office
ShangriLa Vancouver,Vancouver,CA,200.9,61300,59,2005,2009,concrete,residential / hotel / office
Hearst Tower,Charlotte,US,200.8,148644,47,1999,2002,steel/concrete,office
Blue Business Hong Kong Cultural Center Block F,Hefei,CN,200.8,,43,2015,2018,composite,office
200 Public Square,Cleveland,US,200.6,115385,46,1982,1985,steel,office
Triumph One #3,Nanning,CN,200.3,,46,2014,2017,concrete,residential
Triumph One #4,Nanning,CN,200.3,,46,2014,2017,concrete,residential
1180 Peachtree,Atlanta,US,200.2,58064,41,2003,2006,concrete,office
Provincial Cultural Center Building 2,Jinan,CN,200.2,,48,2011,2014,composite,office
Japan Post Tower,Tokyo,JP,200.1,220000,40,2009,2012,steel,office
Britam Tower,Nairobi,KE,200.1,74074,31,2013,2017,concrete,office
LOHAS Park Le Prestige Tower A,Hong Kong,CN,200,,65,2007,2010,concrete,residential
LOHAS Park Le Prestige Tower C,Hong Kong,CN,200,,65,,2012,concrete,residential
LOHAS Park The Capitol Florence,Hong Kong,CN,200,,65,2006,2009,concrete,residential
MBK Tower,Dubai,AE,200,,59,2006,2010,concrete,residential / office
City Centre Rotana Doha,Doha,QA,200,,58,2006,2014,concrete,hotel
ShangriLa Hotel,Doha,QA,200,,58,2006,2014,concrete,residential / hotel
Baoneng Shenyang Global Financial Centre Tower 3,Shenyang,CN,200,,56,2014,2018,concrete,residential
